mmsi,timestamp,latitude,longitude,speed,course,status,ais_active,navigational_status,heading,rot
275200104,2026-05-28T15:37:00Z,-29.0496,-176.4743,13.4,33.3,Under Way,True,2,343.5,-117.5
727206661,2026-07-19T05:40:00Z,57.7553,-110.0791,6.5,29.4,At Anchor,False,7,241.4,84.9
315782943,2026-04-15T20:06:00Z,-38.8464,-6.0174,15.9,149.0,At Anchor,False,1,290.8,58.5
723636831,2026-04-08T08:38:00Z,7.3138,-45.5327,9.0,160.5,Moored,False,0,149.9,35.3
238178908,2026-08-20T03:55:00Z,-19.9977,89.0514,21.3,164.3,Under Way,True,0,82.9,53.6
481997523,2026-08-13T04:34:00Z,-66.4575,169.7673,24.6,307.8,Moored,False,6,0.8,23.1
273148379,2026-03-24T05:47:00Z,-26.7655,24.6603,20.4,122.3,Under Way,False,5,221.2,-59.8
592309524,2026-06-11T21:11:00Z,-32.5231,80.4014,8.7,157.4,Moored,True,7,188.1,46.0
222054856,2026-09-20T18:05:00Z,-42.7317,-137.7777,10.9,231.9,Under Way,True,10,109.6,-91.2
318125935,2026-07-26T05:25:00Z,-28.2365,-129.3267,10.2,3.4,Under Way,True,4,275.8,101.4
560033049,2026-12-11T07:57:00Z,-5.8901,29.9309,9.6,173.8,Under Way,True,7,323.1,-15.6
232898606,2026-11-19T15:03:00Z,-51.755,83.4923,8.5,331.5,At Anchor,False,5,86.7,121.5
250320883,2026-03-23T10:41:00Z,48.7307,-95.9023,15.2,115.7,Moored,True,12,44.8,-25.9
302489810,2026-11-28T22:21:00Z,55.4901,-59.1382,4.1,204.6,Under Way,True,11,256.9,-125.4
288730213,2026-07-14T00:29:00Z,-1.0882,90.2089,6.2,239.9,At Anchor,False,8,146.4,-46.4
389921162,2026-02-27T17:29:00Z,-85.28,-136.6589,16.1,220.0,Under Way,False,3,266.7,58.3
465482524,2026-06-16T12:17:00Z,36.2032,125.2462,17.1,203.5,At Anchor,True,10,7.3,37.7
735932992,2026-02-25T04:50:00Z,55.3747,-30.0114,21.1,351.9,Moored,True,0,230.6,78.5
382322288,2026-12-20T23:17:00Z,-73.8158,-174.7972,28.1,344.1,Under Way,False,5,99.5,-103.4
786592775,2026-03-04T21:55:00Z,-32.8806,75.352,3.0,60.1,Moored,False,7,43.7,34.5
471332874,2026-11-25T23:47:00Z,-65.5567,89.7836,14.7,121.2,Moored,False,1,120.5,81.6
227501683,2026-04-14T23:00:00Z,-10.9627,96.0827,20.2,287.4,Moored,True,15,256.3,-71.8
722197210,2026-10-14T16:34:00Z,54.6014,-150.2809,13.8,147.0,Under Way,True,1,278.8,-95.3
288924361,2026-08-30T22:51:00Z,52.123,-103.123,7.6,182.7,At Anchor,False,7,205.1,-95.6
408697312,2026-11-05T12:16:00Z,31.6533,96.9832,1.3,349.3,Under Way,True,12,90.1,-99.1
320892082,2026-06-24T06:36:00Z,52.2703,-37.942,3.5,281.4,Moored,True,11,131.4,-126.8
607056461,2026-04-29T03:35:00Z,-20.7901,-120.7962,23.4,195.8,At Anchor,False,15,173.2,9.7
369325711,2026-07-18T07:09:00Z,74.4231,55.1621,13.8,327.3,Under Way,False,11,188.2,110.1
727206661,2026-03-17T04:39:00Z,-47.4677,-122.9353,0.4,211.3,Moored,False,5,297.3,-38.5
451146016,2026-01-11T04:31:00Z,-1.3749,94.4336,20.0,26.9,Moored,False,4,82.0,-67.2
256138286,2026-08-21T14:56:00Z,-16.2242,-6.0472,2.1,249.8,Moored,False,1,63.0,-66.8
462828696,2026-12-14T20:57:00Z,-43.2028,-129.3182,24.4,229.7,Under Way,False,8,121.3,18.3
302489810,2026-03-24T00:59:00Z,-29.6363,-108.4308,3.2,99.6,At Anchor,False,12,114.6,16.0
414040537,2026-01-06T09:40:00Z,-47.2418,116.8889,28.8,251.1,At Anchor,False,12,337.2,110.3
372353705,2026-01-08T00:45:00Z,21.6274,-167.1366,23.6,154.5,Under Way,False,11,271.3,64.8
415742193,2026-12-18T18:20:00Z,28.5502,151.5942,12.6,85.1,At Anchor,False,2,83.5,-118.1
697499423,2026-03-08T16:40:00Z,73.5916,-54.3647,30.0,46.7,At Anchor,False,9,341.8,-80.2
374237721,2026-07-12T02:22:00Z,16.2963,119.2824,1.2,328.1,At Anchor,True,7,1.2,7.5
683402053,2026-04-07T14:29:00Z,-4.0563,-57.832,27.6,18.9,At Anchor,False,14,280.7,-115.6
254059131,2026-01-30T13:39:00Z,83.5899,162.8481,15.9,173.3,Moored,True,15,262.6,55.8
701852009,2026-06-14T11:55:00Z,15.9888,-123.0188,1.7,7.4,Under Way,True,11,103.5,34.7
332786654,2026-05-12T09:48:00Z,79.4604,60.1015,21.9,326.4,Under Way,True,12,39.1,-11.4
627568457,2026-12-27T02:19:00Z,43.4224,-176.223,24.0,104.9,At Anchor,False,2,14.5,-26.3
320624243,2026-12-05T16:52:00Z,61.861,-14.2269,3.5,227.0,Moored,False,0,45.7,65.7
748905485,2026-12-10T14:54:00Z,-9.3069,136.8276,20.5,53.4,At Anchor,False,11,38.2,-90.5
585807313,2026-06-26T08:01:00Z,-53.2859,-53.7887,8.4,133.5,Under Way,True,12,27.5,103.5
642476777,2026-05-14T12:40:00Z,-22.4208,108.9069,24.0,230.6,At Anchor,True,7,301.8,58.1
418369900,2026-04-09T22:43:00Z,22.4086,5.7893,22.6,297.0,Under Way,True,1,74.1,18.4
625178192,2026-11-15T19:02:00Z,-26.8535,23.5773,15.3,35.0,At Anchor,False,2,353.1,105.2
443338863,2026-09-10T08:05:00Z,43.2745,87.5142,0.4,261.9,Moored,False,6,30.3,67.7
683402053,2026-10-29T12:41:00Z,-60.8744,-135.8766,15.0,3.6,Moored,False,9,255.4,84.4
525724682,2026-10-22T16:08:00Z,-76.469,60.9182,6.6,67.7,Moored,True,9,308.5,-99.5
719643596,2026-04-02T00:10:00Z,-37.0052,165.1078,11.8,277.7,At Anchor,False,7,204.1,-64.4
449977525,2026-06-26T01:31:00Z,45.6111,-87.7287,10.6,194.7,Moored,False,4,62.9,67.1
579409855,2026-08-14T12:16:00Z,-88.3859,157.4651,5.1,187.1,Under Way,False,9,360.0,-77.6
668956359,2026-06-27T12:19:00Z,57.2519,-168.7877,21.7,320.8,Moored,True,3,254.9,98.8
738790875,2026-08-07T22:23:00Z,-35.6379,-125.4129,22.5,349.5,At Anchor,False,7,66.5,-1.5
288730213,2026-10-06T13:21:00Z,54.2393,-136.828,5.7,229.4,At Anchor,False,0,87.8,-106.3
252620067,2026-07-12T23:21:00Z,-71.6366,57.9456,25.4,130.4,Under Way,False,9,126.4,-76.0
443828407,2026-01-15T14:18:00Z,50.991,-35.6238,19.9,344.7,Under Way,True,6,108.6,99.8
347759038,2026-11-01T06:35:00Z,20.3223,-5.8612,17.0,88.6,Moored,True,3,190.9,127.0
417153380,2026-05-05T05:59:00Z,71.2697,-122.1869,29.4,279.3,Moored,True,10,150.5,-6.5
409089660,2026-07-15T13:02:00Z,63.9503,-170.9548,20.7,173.1,Under Way,True,8,99.1,15.1
579409855,2026-03-17T14:04:00Z,-68.5013,-177.7143,23.6,115.2,At Anchor,True,3,184.9,76.6
733587569,2026-09-01T09:12:00Z,80.3437,-104.5467,22.6,115.9,Moored,False,7,160.1,119.3
680476451,2026-02-17T13:05:00Z,-44.6863,-73.5354,17.0,337.7,Moored,True,3,204.6,109.3
604824558,2026-10-02T12:10:00Z,-43.692,52.5642,18.4,123.2,At Anchor,True,9,164.4,13.2
242569188,2026-03-18T01:29:00Z,38.5642,131.8004,9.1,226.5,At Anchor,False,2,57.2,-2.3
412845068,2026-03-20T20:27:00Z,64.2787,-56.6561,25.2,201.2,Under Way,True,6,15.9,54.2
393509366,2026-09-06T14:02:00Z,-4.3441,68.7986,1.3,278.6,At Anchor,True,8,94.3,-117.3
481997523,2026-11-03T18:22:00Z,-80.7263,-130.3377,29.3,6.4,Moored,True,12,186.9,64.7
364856950,2026-01-09T16:25:00Z,-12.2313,81.5795,14.9,307.2,Under Way,True,8,285.3,110.1
433665909,2026-10-18T16:49:00Z,82.2563,26.3241,25.0,220.4,Moored,False,13,314.2,51.6
232986245,2026-03-16T15:22:00Z,79.5093,130.1923,4.4,74.9,Under Way,False,6,159.5,-109.0
210027019,2026-10-25T16:55:00Z,-51.1108,126.9264,29.0,125.3,At Anchor,True,2,44.0,-45.3
583562034,2026-06-28T00:48:00Z,-86.9326,-130.3632,21.1,308.5,Moored,True,1,160.5,54.9
780860305,2026-03-18T05:00:00Z,-5.9576,-74.7897,24.4,334.0,At Anchor,True,7,119.5,125.3
773465268,2026-05-11T17:07:00Z,20.1765,-13.4665,7.3,56.6,Moored,False,4,255.6,74.6
539476072,2026-04-08T17:38:00Z,18.6195,-92.764,8.0,26.9,Under Way,False,6,288.4,-48.9
548124432,2026-06-07T00:23:00Z,-76.6845,-135.0397,3.1,242.4,At Anchor,True,14,311.8,115.5
671793762,2026-12-20T01:19:00Z,53.1205,15.3136,23.5,310.8,Under Way,False,12,256.0,61.5
379393743,2026-05-23T18:57:00Z,-17.5352,156.8736,18.3,204.5,Moored,False,14,350.3,-48.3
729794426,2026-07-03T04:22:00Z,-27.6006,-143.8599,17.4,34.0,Moored,True,7,238.4,-106.1
574475615,2026-09-08T16:42:00Z,73.1195,164.3778,18.6,30.1,Under Way,False,15,300.5,92.7
678158398,2026-04-19T15:45:00Z,55.084,143.7364,27.3,1.0,At Anchor,True,12,139.4,66.9
339126012,2026-06-28T16:55:00Z,-27.1164,-62.2279,26.5,23.3,Under Way,False,10,251.5,-83.8
394645869,2026-02-18T11:39:00Z,0.2507,-144.9249,1.1,127.4,Under Way,True,14,64.3,-119.4
559968652,2026-10-17T21:15:00Z,-12.8548,106.7415,2.3,111.6,At Anchor,False,7,288.4,-57.0
789472539,2026-12-07T21:22:00Z,-38.2735,-177.4541,13.2,154.5,At Anchor,True,7,353.6,15.2
507138220,2026-01-15T15:21:00Z,-37.7426,125.4569,9.4,200.4,At Anchor,True,1,309.9,119.9
783109193,2026-12-13T17:44:00Z,-48.0784,-27.09,12.0,111.0,At Anchor,True,0,178.7,13.3
697745795,2026-03-16T20:34:00Z,15.2685,44.2384,2.2,181.5,Under Way,False,2,228.9,-3.7
303830441,2026-04-27T23:33:00Z,-36.0475,153.1608,16.1,191.7,Under Way,True,2,4.2,108.3
748359141,2026-10-26T16:25:00Z,80.1822,-90.5667,6.2,349.5,Under Way,False,0,342.0,38.7
727206661,2026-08-12T19:09:00Z,60.1067,-164.6483,29.8,179.8,Moored,False,13,96.5,-61.5
602448584,2026-12-21T09:46:00Z,-24.5787,109.1537,21.9,42.2,Moored,True,4,150.6,105.5
403275944,2026-04-29T03:36:00Z,61.1485,-33.9719,26.1,102.4,Moored,False,12,178.3,-33.6
307516995,2026-05-16T18:27:00Z,84.7238,133.3496,28.7,66.9,Under Way,False,14,264.9,-113.2
384550733,2026-03-22T17:32:00Z,46.5016,-94.6592,25.3,137.0,Under Way,False,13,142.0,-120.7
678158398,2026-05-18T01:04:00Z,-35.1253,-81.3511,4.7,88.8,At Anchor,False,15,172.8,58.2
401032142,2026-05-17T17:11:00Z,7.1429,52.677,20.8,130.3,At Anchor,True,1,216.4,26.6
486243458,2026-08-29T14:37:00Z,36.0134,170.1769,10.0,317.4,Under Way,True,0,142.5,122.3
293447967,2026-07-31T12:55:00Z,53.8202,38.6872,15.9,177.9,Moored,True,6,69.2,-69.9
593228934,2026-08-17T02:19:00Z,-20.3147,-77.9285,17.1,174.3,Moored,True,5,220.1,-3.2
572005284,2026-09-02T03:06:00Z,80.7447,148.8343,25.8,122.1,Moored,False,8,302.8,-67.0
714252611,2026-09-29T01:56:00Z,7.0927,-3.9332,4.5,5.5,Moored,False,7,17.2,-5.1
652343612,2026-07-17T07:35:00Z,8.4089,110.7695,3.8,154.0,At Anchor,False,12,331.3,-96.4
565056189,2026-11-29T19:28:00Z,38.9606,155.207,8.4,159.9,At Anchor,False,0,190.7,76.3
660326323,2026-06-01T23:44:00Z,60.1786,171.9837,12.3,22.6,Under Way,False,13,143.6,90.5
296114362,2026-11-23T19:51:00Z,-32.7142,-60.9226,2.6,271.4,At Anchor,True,14,339.9,97.8
539476072,2026-07-14T04:02:00Z,52.8732,-143.7873,2.6,335.7,At Anchor,True,14,107.3,-112.8
263371036,2026-08-05T01:16:00Z,-69.2657,102.8146,16.6,208.6,Under Way,True,1,122.7,80.2
668956359,2026-11-03T05:02:00Z,-77.4232,-166.5708,0.0,220.9,At Anchor,False,8,37.3,-37.6
789472539,2026-04-08T20:57:00Z,-86.9937,-139.7877,7.1,255.7,Under Way,False,5,210.1,22.8
713738657,2026-12-02T00:30:00Z,9.973,-26.8804,2.1,359.6,Under Way,False,14,189.7,93.9
252620067,2026-02-17T18:07:00Z,56.4956,155.6774,28.7,293.5,At Anchor,True,9,91.1,99.9
412845068,2026-06-25T06:35:00Z,4.8014,-42.1222,25.3,2.3,Under Way,True,1,306.1,-69.0
608090942,2026-04-26T01:26:00Z,3.8903,-75.2979,13.2,102.5,Under Way,False,4,47.9,29.8
535166257,2026-05-22T04:54:00Z,-24.9769,-7.2035,23.0,353.3,Moored,True,8,51.0,-116.9
279944509,2026-10-24T20:06:00Z,47.8301,-26.6261,21.7,174.6,Under Way,False,10,207.5,17.8
307516995,2026-05-07T23:53:00Z,1.5986,47.898,14.1,139.5,Under Way,False,7,111.0,87.6
507796518,2026-06-23T20:56:00Z,67.9239,-165.0904,10.6,141.5,Under Way,False,12,106.3,-102.3
773465268,2026-03-30T04:03:00Z,-86.9263,-115.9696,6.5,270.1,Moored,False,1,138.9,-88.1
260362728,2026-10-15T07:30:00Z,0.1955,122.2444,18.3,164.5,At Anchor,False,13,292.4,-96.6
580232268,2026-09-30T18:36:00Z,69.6412,156.265,10.9,231.2,At Anchor,False,14,89.8,-42.9
598504483,2026-10-19T02:16:00Z,21.7289,-22.2147,7.5,225.6,Moored,False,14,315.8,-97.9
556615041,2026-01-21T05:11:00Z,37.1759,-146.1274,26.0,0.8,At Anchor,False,3,220.1,31.9
249354554,2026-01-28T14:41:00Z,34.1626,-136.4527,0.2,326.9,At Anchor,False,10,260.7,103.6
767801946,2026-03-09T14:58:00Z,44.4818,-21.056,9.2,61.0,At Anchor,False,4,31.4,32.5
466426533,2026-11-01T10:45:00Z,-61.2689,-179.644,4.2,55.9,At Anchor,False,10,249.0,103.4
455663655,2026-05-21T09:05:00Z,-46.1671,-177.9884,12.1,217.9,At Anchor,False,15,121.2,120.6
236409764,2026-04-26T01:04:00Z,-53.9674,-140.1575,13.1,274.8,At Anchor,False,13,2.7,99.7
752014060,2026-06-01T13:52:00Z,-29.1305,-176.3947,4.6,62.4,At Anchor,False,6,9.7,-84.6
513758672,2026-08-13T11:41:00Z,-13.5638,-169.0125,0.5,82.9,Moored,False,1,82.3,6.5
285312502,2026-07-07T15:52:00Z,35.6995,5.477,6.9,97.5,At Anchor,True,10,13.5,12.0
319469731,2026-09-27T15:36:00Z,48.9806,-165.871,27.9,38.0,Moored,False,15,330.3,53.1
253462026,2026-10-23T18:57:00Z,3.8395,7.7322,10.5,347.6,Under Way,True,2,245.4,-123.6
766040528,2026-09-25T01:19:00Z,31.9191,-125.1776,5.5,287.9,Moored,True,12,10.9,-79.8
429463049,2026-03-09T21:39:00Z,57.3659,-170.5439,13.0,359.7,At Anchor,True,4,139.8,-70.2
644494022,2026-03-22T02:01:00Z,0.8314,-160.2576,18.8,355.3,Under Way,True,12,314.8,118.5
723636831,2026-01-18T19:17:00Z,37.2775,-71.4886,6.9,169.8,At Anchor,False,5,105.7,-25.2
754816502,2026-11-06T08:38:00Z,-66.4319,-69.6426,1.3,333.6,Under Way,False,10,205.0,-67.1
489144334,2026-03-30T11:51:00Z,-11.5745,168.7629,7.5,30.1,Under Way,False,7,196.0,46.2
782905490,2026-10-13T10:14:00Z,-27.5588,-78.4346,18.1,104.1,At Anchor,True,5,165.3,-62.6
324742591,2026-04-26T09:42:00Z,40.9207,-139.9119,18.0,3.1,At Anchor,True,12,332.2,-123.4
437879281,2026-06-06T17:03:00Z,-19.5876,-10.4088,24.6,90.2,Moored,True,11,353.4,-81.4
281753993,2026-03-20T08:17:00Z,15.2588,-166.6257,21.7,120.5,At Anchor,True,11,203.6,-1.7
221716335,2026-11-11T12:57:00Z,3.9293,0.4758,9.5,228.0,Moored,False,3,154.7,-11.9
292189198,2026-12-07T21:08:00Z,-34.504,149.3383,19.6,247.5,Moored,False,9,132.6,68.8
659248773,2026-11-24T23:47:00Z,1.9074,129.3684,5.7,163.0,Under Way,False,11,19.0,68.5
383307372,2026-08-29T19:01:00Z,49.2689,-158.2983,26.5,290.7,Under Way,False,13,335.8,25.9
471332874,2026-09-29T21:17:00Z,-42.3721,163.4852,28.7,252.8,Moored,False,6,283.4,-110.7
795801450,2026-05-15T23:05:00Z,-45.4028,112.5312,10.3,352.2,At Anchor,False,11,150.2,82.3
587285928,2026-12-31T00:31:00Z,-58.1152,-138.298,13.3,147.5,Moored,True,7,329.0,38.2
457668606,2026-02-07T12:09:00Z,-74.9226,-101.7611,12.5,59.9,At Anchor,True,2,2.8,-101.9
474561158,2026-01-11T18:35:00Z,-31.6749,51.2794,3.6,352.0,At Anchor,True,6,109.3,115.1
510468741,2026-09-05T06:12:00Z,-66.6564,-138.6959,26.7,29.8,At Anchor,False,3,310.6,-45.8
471117456,2026-03-18T17:28:00Z,47.903,144.9262,4.7,220.1,Under Way,False,5,282.2,45.9
334709857,2026-03-20T12:58:00Z,67.2337,-80.9228,22.8,102.0,Under Way,False,8,23.4,-18.8
780543548,2026-08-19T04:23:00Z,-25.5883,-78.7457,29.4,260.9,Moored,False,14,125.9,122.1
775416352,2026-03-02T20:43:00Z,83.1236,-115.6857,8.3,127.8,Moored,True,7,212.1,86.8
510468741,2026-05-22T02:34:00Z,-58.069,-74.7024,1.6,354.7,At Anchor,True,8,184.7,-70.2
332786654,2026-01-04T18:54:00Z,19.5509,-159.3835,23.7,320.0,Under Way,False,14,261.7,-80.4
553298294,2026-01-31T05:02:00Z,12.3976,148.1712,6.6,306.8,Moored,False,9,341.8,33.5
420176132,2026-01-02T19:47:00Z,-67.9883,135.3964,28.1,292.0,Moored,False,13,95.4,4.1
697745795,2026-09-01T05:20:00Z,41.8645,-73.3601,12.8,292.3,At Anchor,True,14,111.2,31.8
377712245,2026-12-28T00:00:00Z,84.7705,125.3723,19.8,242.7,At Anchor,False,0,28.5,-37.2
641942797,2026-06-23T18:36:00Z,44.1234,-47.3229,0.3,272.5,Moored,True,14,171.7,-16.6
620300412,2026-09-20T09:29:00Z,54.9466,-138.1611,28.6,225.6,Under Way,True,1,56.3,-65.5
587285928,2026-05-20T05:20:00Z,-71.2732,-136.6407,12.2,269.5,Moored,True,2,299.9,93.9
729794426,2026-10-10T00:55:00Z,-54.1179,-82.115,7.6,88.7,Under Way,True,7,301.7,71.1
795801450,2026-06-30T03:09:00Z,-7.4603,64.6583,17.5,152.3,Under Way,False,12,45.9,88.2
611918295,2026-11-18T10:10:00Z,78.4061,98.4342,25.0,156.3,Moored,True,2,271.8,-18.7
784062106,2026-12-19T22:50:00Z,-32.3306,-70.4739,25.0,11.6,Under Way,False,13,270.2,75.5
738849774,2026-11-01T00:51:00Z,-5.8015,93.6631,5.9,251.3,Moored,True,6,197.7,38.9
650238672,2026-05-08T18:17:00Z,-71.6405,-143.3767,29.2,94.4,Moored,True,12,211.8,38.9
660326323,2026-02-06T19:43:00Z,86.2015,-62.0267,20.0,71.0,At Anchor,False,4,144.3,114.7
630898988,2026-01-08T22:45:00Z,-1.1709,-101.6043,11.4,270.8,Under Way,False,8,118.8,27.5
489917841,2026-07-22T12:48:00Z,25.031,-177.1072,19.5,124.9,Moored,True,1,258.4,-69.3
723678138,2026-08-06T03:29:00Z,80.4982,5.4245,28.6,31.7,Moored,False,7,108.4,27.8
429463049,2026-07-03T14:47:00Z,46.668,-2.12,23.8,81.2,Moored,False,1,279.1,-2.0
299479186,2026-01-30T03:34:00Z,-88.7392,177.063,24.4,148.4,Under Way,True,13,326.3,73.8
242569188,2026-09-15T22:50:00Z,6.5918,-61.2303,21.0,249.5,Under Way,True,10,80.2,27.4
430213890,2026-03-28T08:48:00Z,-35.369,-164.5779,23.8,260.2,Under Way,True,14,244.0,-122.0
214748253,2026-03-10T12:10:00Z,34.8969,172.7376,29.8,36.1,Under Way,False,7,354.8,15.3
439796108,2026-05-18T11:57:00Z,-58.3606,-12.7563,4.2,7.6,Under Way,False,14,127.6,99.8
786592775,2026-03-23T17:36:00Z,-33.7717,101.2328,28.4,271.4,Under Way,True,4,106.1,122.5
285869970,2026-04-24T00:16:00Z,-7.0598,58.1072,14.1,357.6,At Anchor,False,8,275.9,54.5
220627024,2026-02-25T18:55:00Z,41.2354,17.61,21.0,74.4,Moored,False,5,300.0,-4.1
335821955,2026-02-24T08:59:00Z,44.3539,-169.0696,27.7,49.8,At Anchor,False,10,240.2,89.8
440461093,2026-10-28T19:11:00Z,41.5099,-123.7788,14.8,27.3,Under Way,True,4,133.5,-25.3
598468769,2026-05-31T10:32:00Z,-81.5835,159.0283,24.4,52.5,Moored,False,11,92.5,62.7
297489083,2026-07-02T00:26:00Z,9.5349,-82.1534,27.3,322.5,Under Way,True,14,60.3,28.8
679498794,2026-07-15T13:07:00Z,22.5938,80.3325,2.6,270.2,Moored,True,9,281.7,-28.7
497246798,2026-02-07T09:52:00Z,-48.7963,15.809,18.9,178.3,Moored,True,0,29.3,24.2
356152670,2026-05-11T02:39:00Z,-31.9064,19.9727,2.0,355.5,Under Way,True,6,158.8,8.1
342385591,2026-10-03T07:36:00Z,-4.1451,-90.6537,17.7,284.4,Under Way,True,15,234.8,75.4
288065994,2026-12-03T03:50:00Z,-63.84,102.6743,28.9,334.6,Moored,False,15,307.1,-12.4
388953506,2026-05-20T13:48:00Z,48.4295,-162.1705,20.7,198.4,At Anchor,False,8,322.9,-40.7
641208534,2026-01-17T08:26:00Z,-59.4227,12.0638,27.0,233.1,Under Way,False,11,122.6,98.5
433980731,2026-10-04T22:29:00Z,-9.649,139.195,3.5,257.3,At Anchor,True,13,355.9,-75.9
389614255,2026-12-09T15:33:00Z,-19.3814,-124.1827,10.1,56.3,Under Way,True,2,69.3,80.3
544913102,2026-10-24T18:21:00Z,55.4508,-96.7063,10.9,117.2,At Anchor,True,8,242.5,19.6
260984664,2026-07-28T10:16:00Z,63.7318,41.0928,29.5,45.1,Under Way,False,9,163.6,-112.9
664640837,2026-01-03T13:29:00Z,66.4323,167.1341,0.5,119.9,At Anchor,True,2,177.6,-108.6
431340436,2026-07-23T16:13:00Z,-0.5783,-108.233,25.3,171.4,Under Way,False,12,252.1,72.6
755940023,2026-03-04T23:16:00Z,-55.8774,-123.9308,5.2,120.5,At Anchor,False,15,202.5,26.7
229818721,2026-07-09T17:31:00Z,28.9109,85.3365,12.2,205.7,Under Way,True,7,240.0,-47.2
369075346,2026-02-17T00:16:00Z,-61.634,-84.1905,3.2,22.5,Moored,False,10,201.8,-67.1
792401778,2026-06-11T00:18:00Z,28.5062,-18.6102,3.6,80.9,Under Way,False,5,82.6,-33.8
254445689,2026-11-16T07:09:00Z,15.388,-78.5353,23.6,145.9,At Anchor,False,10,113.6,-65.3
260756426,2026-10-20T22:43:00Z,17.1316,-20.4219,25.0,331.2,At Anchor,True,12,272.9,32.9
273664882,2026-03-14T12:26:00Z,-76.2078,-32.4563,28.0,342.5,Moored,True,9,216.8,-52.5
529075482,2026-07-23T13:48:00Z,11.7002,95.8308,8.4,24.1,Under Way,False,6,90.3,101.7
653490597,2026-02-18T22:32:00Z,30.9694,88.1274,0.4,212.4,Moored,True,1,57.4,65.5
792478979,2026-01-01T08:24:00Z,44.2416,-141.2787,28.8,92.0,At Anchor,True,10,56.0,104.3
394819025,2026-04-08T18:11:00Z,71.0646,-111.8298,23.0,291.1,Under Way,True,2,39.7,-92.8
599525298,2026-06-29T12:32:00Z,42.3412,-90.0327,12.5,42.7,Moored,True,14,66.7,119.0
248607497,2026-02-25T00:53:00Z,13.7537,-149.5821,14.0,130.5,Under Way,False,14,298.0,80.3
332786654,2026-11-13T12:47:00Z,-89.259,15.4204,27.5,25.6,Under Way,True,14,94.8,7.1
625555616,2026-09-25T13:51:00Z,-7.4895,174.3879,15.3,109.6,At Anchor,False,10,284.7,6.8
755635261,2026-01-04T06:30:00Z,-15.3536,-3.8679,14.7,141.1,Moored,False,12,314.8,-93.0
488479599,2026-03-22T13:54:00Z,78.7175,-121.6243,19.2,223.9,At Anchor,False,12,338.6,-87.8
530158148,2026-10-28T01:21:00Z,-4.7265,-92.0653,6.6,284.2,Moored,True,5,153.4,-88.5
413062848,2026-12-29T17:56:00Z,-88.53,164.4647,28.2,260.7,Under Way,True,15,181.8,19.6
608121001,2026-11-17T19:16:00Z,-85.0149,-23.3471,27.4,152.3,At Anchor,False,13,240.6,76.3
722197210,2026-02-06T02:18:00Z,63.2076,-113.8836,7.0,332.3,Moored,True,5,241.0,91.4
479502357,2026-08-17T03:26:00Z,52.4332,-42.5742,18.7,202.3,Moored,False,3,79.8,18.2
613708156,2026-12-02T09:33:00Z,-6.5425,124.6798,29.0,170.0,At Anchor,False,11,233.7,-98.4
571770455,2026-06-30T13:59:00Z,-35.5269,-24.8457,27.2,140.0,Under Way,True,3,268.6,125.8
571770455,2026-05-26T15:07:00Z,70.2068,6.5914,26.0,194.3,At Anchor,False,7,185.3,82.7
208204205,2026-01-12T12:56:00Z,-18.756,-113.5316,24.4,250.4,At Anchor,True,2,282.5,-51.0
391158344,2026-06-16T21:34:00Z,82.34,153.0228,2.6,267.3,At Anchor,True,1,122.8,-12.8
607056461,2026-11-29T17:46:00Z,-89.0031,178.028,4.1,36.6,At Anchor,True,15,152.7,18.3
538393289,2026-10-15T11:00:00Z,30.4207,94.119,11.3,203.9,Moored,False,0,316.6,-49.1
598468769,2026-04-10T11:01:00Z,-50.7864,-137.8069,25.4,298.2,Under Way,False,0,213.2,-102.0
481997523,2026-02-15T07:20:00Z,-26.7898,87.3856,1.2,6.9,Under Way,False,10,206.0,4.4
686834541,2026-03-14T21:04:00Z,57.9159,-94.7919,3.9,51.8,Moored,True,12,260.1,79.0
576154640,2026-03-08T07:34:00Z,-19.9458,-145.4913,19.3,94.4,Under Way,False,13,39.0,-100.5
711942599,2026-07-05T01:30:00Z,66.3271,114.4994,28.6,281.0,Moored,True,2,343.1,-41.3
407783617,2026-07-09T05:48:00Z,-3.1189,134.438,30.0,285.4,Under Way,True,11,49.7,121.3
628571464,2026-07-28T10:46:00Z,20.6457,-120.4417,14.2,61.7,Moored,False,3,65.7,33.3
759217626,2026-06-19T21:16:00Z,-62.7073,139.1389,23.6,315.3,Under Way,False,12,206.6,7.4
203295373,2026-05-31T00:50:00Z,56.6919,115.0261,13.0,61.1,Moored,True,11,80.6,-97.6
270127453,2026-09-06T19:26:00Z,-26.198,-17.834,17.9,23.6,Under Way,True,13,263.5,-79.5
628571464,2026-07-28T08:35:00Z,2.4975,-56.8552,27.2,223.0,Under Way,True,10,15.9,61.9
643668564,2026-12-22T16:16:00Z,-45.233,4.6462,13.2,350.1,Moored,True,10,248.2,-76.2
660617716,2026-04-29T06:57:00Z,-25.2846,-32.7162,20.0,31.3,At Anchor,False,3,38.9,95.6
768467727,2026-07-14T03:09:00Z,45.76,92.0563,29.3,73.2,At Anchor,False,10,216.0,-106.5
588758491,2026-11-24T10:57:00Z,-13.4619,-143.1107,11.3,293.4,Moored,True,13,59.8,38.5
303568824,2026-04-25T08:19:00Z,-36.2243,-111.8511,23.9,219.8,At Anchor,False,1,22.0,111.8
309163379,2026-05-17T01:49:00Z,15.9856,-127.0724,0.7,301.9,Moored,True,7,169.4,-75.0
